parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,effect_scope,variable,variant_id,variant_label,model_id,scheme_id,scheme_source,fe_label
beta_main[PM2.5],-0.001,0.023,-0.045,0.043,0.0,0.0,5346.0,3267.0,1.0,main,PM2.5,province_year_amplification,Province + year amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.007,0.02,-0.048,0.03,0.0,0.0,4760.0,3233.0,1.0,main,R1xday,province_year_amplification,Province + year amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.026,0.019,-0.01,0.062,0.0,0.0,5779.0,2991.0,1.0,main,TA（°C）,province_year_amplification,Province + year amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.127,0.051,0.026,0.222,0.001,0.001,3767.0,2719.0,1.0,main,医疗水平,province_year_amplification,Province + year amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[城市用水普及率],0.001,0.02,-0.038,0.04,0.0,0.0,5548.0,3132.0,1.0,main,城市用水普及率,province_year_amplification,Province + year amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.011,0.016,-0.02,0.04,0.0,0.0,5869.0,3219.0,1.0,main,抗菌药物使用强度,province_year_amplification,Province + year amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.026,0.061,-0.094,0.145,0.001,0.001,2279.0,2362.0,1.0,main,"牲畜饲养
-猪年底头数",province_year_amplification,Province + year amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[食品消费量],-0.034,0.026,-0.084,0.018,0.0,0.0,5259.0,3308.0,1.0,main,食品消费量,province_year_amplification,Province + year amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
alpha,0.01,0.024,-0.038,0.055,0.0,0.0,5199.0,2844.0,1.0,global,,year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
sigma_residual,0.418,0.018,0.385,0.453,0.0,0.0,4788.0,3032.0,1.0,global,,year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.109,0.032,0.046,0.171,0.001,0.0,3887.0,2635.0,1.0,main,PM2.5,year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[R1xday],0.141,0.031,0.081,0.198,0.001,0.0,3643.0,3265.0,1.0,main,R1xday,year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.116,0.036,0.05,0.188,0.001,0.001,3423.0,3037.0,1.0,main,TA（°C）,year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.285,0.038,0.212,0.36,0.001,0.001,3578.0,2950.0,1.0,main,医疗水平,year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[城市用水普及率],0.047,0.03,-0.016,0.101,0.001,0.0,3578.0,2634.0,1.0,main,城市用水普及率,year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.115,0.027,0.061,0.168,0.0,0.0,4169.0,3000.0,1.0,main,抗菌药物使用强度,year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.193,0.027,0.137,0.245,0.0,0.0,4020.0,3132.0,1.0,main,"牲畜饲养
-猪年底头数",year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[食品消费量],0.001,0.031,-0.058,0.063,0.001,0.0,3744.0,3442.0,1.0,main,食品消费量,year_only_additive,Year-only additive,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
alpha,0.008,0.025,-0.04,0.055,0.0,0.0,5500.0,2875.0,1.0,global,,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
sigma_residual,0.419,0.018,0.386,0.455,0.0,0.0,4933.0,3059.0,1.0,global,,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.005,0.027,-0.045,0.06,0.0,0.0,3898.0,2920.0,1.0,interaction,R1xday × 抗菌药物使用强度,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.108,0.033,0.043,0.171,0.001,0.0,3593.0,2639.0,1.0,main,PM2.5,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[R1xday],0.14,0.032,0.075,0.199,0.001,0.001,4167.0,3100.0,1.0,main,R1xday,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.118,0.035,0.046,0.184,0.001,0.001,4418.0,3117.0,1.0,main,TA（°C）,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.287,0.039,0.211,0.366,0.001,0.001,4008.0,3032.0,1.0,main,医疗水平,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[城市用水普及率],0.046,0.031,-0.011,0.108,0.0,0.0,4126.0,3012.0,1.0,main,城市用水普及率,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.117,0.028,0.064,0.173,0.0,0.0,4397.0,3131.0,1.0,main,抗菌药物使用强度,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.194,0.027,0.143,0.248,0.0,0.0,4407.0,3112.0,1.0,main,"牲畜饲养
-猪年底头数",year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
beta_main[食品消费量],0.001,0.032,-0.06,0.065,0.001,0.0,4046.0,3088.0,1.0,main,食品消费量,year_only_amplification,Year-only amplification,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes
alpha,0.009,0.114,-0.223,0.231,0.004,0.003,651.0,773.0,1.01,global,,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
sigma_province,0.627,0.088,0.465,0.799,0.003,0.002,763.0,1439.0,1.0,global,,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
sigma_residual,0.232,0.01,0.212,0.253,0.0,0.0,2911.0,2491.0,1.0,global,,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.071,0.026,0.022,0.122,0.001,0.0,2590.0,2649.0,1.0,main,PM2.5,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.001,0.022,-0.044,0.042,0.0,0.0,3079.0,2537.0,1.0,main,R1xday,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.003,0.018,-0.032,0.038,0.0,0.0,2572.0,2681.0,1.0,main,TA（°C）,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[医疗水平],-0.221,0.032,-0.29,-0.163,0.001,0.001,2699.0,2230.0,1.0,main,医疗水平,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[城市用水普及率],-0.011,0.025,-0.058,0.042,0.0,0.0,2870.0,2480.0,1.0,main,城市用水普及率,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.006,0.02,-0.032,0.045,0.0,0.0,2749.0,2637.0,1.0,main,抗菌药物使用强度,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[文盲比例],0.068,0.033,0.005,0.135,0.001,0.001,2572.0,2545.0,1.0,main,文盲比例,province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.141,0.063,0.021,0.259,0.002,0.001,1536.0,1835.0,1.0,main,"牲畜饲养
-猪年底头数",province_only_additive,Province-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
alpha,-0.0,0.114,-0.226,0.219,0.004,0.003,715.0,868.0,1.0,global,,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
sigma_province,0.63,0.087,0.467,0.795,0.003,0.002,868.0,1455.0,1.0,global,,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
sigma_residual,0.231,0.01,0.212,0.252,0.0,0.0,2994.0,2331.0,1.0,global,,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.029,0.017,-0.005,0.063,0.0,0.0,3172.0,2932.0,1.0,interaction,R1xday × 抗菌药物使用强度,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.07,0.025,0.02,0.116,0.0,0.0,3174.0,2851.0,1.0,main,PM2.5,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.015,0.024,-0.061,0.032,0.0,0.0,2982.0,2733.0,1.0,main,R1xday,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.004,0.018,-0.034,0.038,0.0,0.0,3386.0,3139.0,1.0,main,TA（°C）,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[医疗水平],-0.215,0.032,-0.277,-0.154,0.001,0.001,2531.0,2390.0,1.0,main,医疗水平,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[城市用水普及率],-0.016,0.025,-0.067,0.03,0.0,0.0,3275.0,2497.0,1.0,main,城市用水普及率,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.01,0.02,-0.028,0.048,0.0,0.0,3538.0,2708.0,1.0,main,抗菌药物使用强度,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[文盲比例],0.069,0.032,0.005,0.129,0.001,0.001,2534.0,2599.0,1.0,main,文盲比例,province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.139,0.063,0.019,0.264,0.002,0.001,1641.0,1602.0,1.0,main,"牲畜饲养
-猪年底头数",province_only_amplification,Province-only amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
alpha,0.011,0.092,-0.158,0.201,0.003,0.002,1064.0,1431.0,1.0,global,,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
sigma_province,0.499,0.073,0.369,0.642,0.002,0.001,1233.0,1757.0,1.0,global,,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
sigma_residual,0.185,0.008,0.17,0.202,0.0,0.0,3242.0,2908.0,1.0,global,,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.006,0.023,-0.039,0.049,0.0,0.0,5621.0,2788.0,1.0,main,PM2.5,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.0,0.019,-0.037,0.038,0.0,0.0,5249.0,2712.0,1.0,main,R1xday,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.025,0.018,-0.009,0.061,0.0,0.0,6245.0,3306.0,1.0,main,TA（°C）,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.124,0.051,0.026,0.223,0.001,0.001,4086.0,2684.0,1.0,main,医疗水平,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[城市用水普及率],0.008,0.021,-0.033,0.049,0.0,0.0,5940.0,2921.0,1.0,main,城市用水普及率,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.008,0.016,-0.021,0.041,0.0,0.0,5021.0,2734.0,1.0,main,抗菌药物使用强度,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[文盲比例],0.026,0.036,-0.042,0.095,0.001,0.001,4372.0,2929.0,1.0,main,文盲比例,province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.029,0.064,-0.088,0.158,0.001,0.001,2280.0,2234.0,1.0,main,"牲畜饲养
-猪年底头数",province_year_additive,Province + year additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
alpha,0.006,0.094,-0.179,0.191,0.003,0.002,947.0,1474.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
sigma_province,0.504,0.075,0.379,0.662,0.002,0.001,1096.0,1592.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
sigma_residual,0.185,0.008,0.169,0.201,0.0,0.0,4318.0,2705.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.016,0.015,-0.012,0.045,0.0,0.0,5204.0,3109.0,1.0,interaction,R1xday × 抗菌药物使用强度,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.006,0.022,-0.037,0.049,0.0,0.0,6196.0,2914.0,1.0,main,PM2.5,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.008,0.02,-0.048,0.03,0.0,0.0,5317.0,3263.0,1.0,main,R1xday,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.026,0.018,-0.01,0.061,0.0,0.0,5655.0,2877.0,1.0,main,TA（°C）,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.122,0.051,0.023,0.221,0.001,0.001,4498.0,2903.0,1.0,main,医疗水平,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[城市用水普及率],0.004,0.021,-0.038,0.045,0.0,0.0,4835.0,2640.0,1.0,main,城市用水普及率,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.012,0.016,-0.02,0.043,0.0,0.0,6733.0,2795.0,1.0,main,抗菌药物使用强度,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[文盲比例],0.028,0.036,-0.04,0.099,0.001,0.001,3580.0,2845.0,1.0,main,文盲比例,province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.023,0.064,-0.111,0.139,0.001,0.001,1961.0,2333.0,1.0,main,"牲畜饲养
-猪年底头数",province_year_amplification,Province + year amplification,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
alpha,0.009,0.024,-0.038,0.054,0.0,0.0,5711.0,2887.0,1.0,global,,year_only_additive,Year-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
sigma_residual,0.417,0.017,0.384,0.451,0.0,0.0,4731.0,2968.0,1.0,global,,year_only_additive,Year-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.095,0.033,0.033,0.161,0.001,0.0,3582.0,2918.0,1.0,main,PM2.5,year_only_additive,Year-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
beta_main[R1xday],0.125,0.032,0.063,0.187,0.001,0.0,3171.0,2833.0,1.0,main,R1xday,year_only_additive,Year-only additive,SYS_09927 | Province: No / Year: Yes,SYS_09927,systematic,Province: No / Year: Yes
