Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,amc_baseline,amc_scenario,amc_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,amc_reduce_50,AMC reduces 50% by 2050,amc_intervention,"Hold climate and other covariates on their baseline paths, while scaling AMC down linearly each year until it reaches 50% of the baseline path in 2050.",median,28.629659469950855,-1.1468319400387967,27.482827529912058,-1.1468319400387976,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,21.600071865568687,10.800035932784343,-10.800035932784343,lancet_ets,Lancet-like ETS baseline
河北,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,28.61718234329627,-1.9496308612081636,26.667551482088108,-1.9496308612081634,82.19397863597658,40.963978222222224,-41.230000413754354,TA（°C）,1.6888385267034949,1.2540000000000011,-0.43483852670349377,38.76365370563721,38.76365370563721,0.0,lancet_ets,Lancet-like ETS baseline
河南,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,20.759177746012945,-4.979303602788585,15.77987414322436,-4.979303602788585,130.78396645835275,44.69623125111111,-86.08773520724165,TA（°C）,2.5944696915011694,1.1526666666666667,-1.4418030248345026,31.486217710380878,31.486217710380878,0.0,lancet_ets,Lancet-like ETS baseline
浙江,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,20.42076457436648,2.1414068382759335,22.562171412642414,2.141406838275934,-14.404012986043568,57.964802597777776,72.36881558382134,TA（°C）,1.193654729869327,1.2043333333333344,0.010678603464007397,23.25870146740567,23.25870146740567,0.0,lancet_ets,Lancet-like ETS baseline
海南,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,27.212778743264707,1.2871328200347536,28.49991156329946,1.2871328200347527,67.50588193236415,91.16919322777778,23.663311295413635,TA（°C）,0.7579403403345113,1.1063333333333354,0.3483929929988241,15.015436854802296,15.015436854802296,0.0,lancet_ets,Lancet-like ETS baseline
湖北,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,29.80911874474936,-2.6455842035183896,27.16353454123097,-2.645584203518389,37.339883522154366,43.124634112222225,5.784750590067858,TA（°C）,2.8433712632862562,1.1890000000000018,-1.6543712632862544,18.61951052742359,18.61951052742359,0.0,lancet_ets,Lancet-like ETS baseline
湖南,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,30.382399624793386,-2.1994082154113603,28.182991409382026,-2.19940821541136,32.73558223131605,40.20063690666667,7.465054675350615,TA（°C）,2.649485484520736,1.2283333333333353,-1.4211521511874006,43.99171573933926,43.99171573933926,0.0,lancet_ets,Lancet-like ETS baseline
甘肃,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,28.760179756855663,-0.09458161184176545,28.6655981450139,-0.09458161184176461,8.398881438664631,11.101819511444443,2.702938072779812,TA（°C）,1.6325132922129513,1.530333333333333,-0.10217995887961817,19.419689852083195,19.419689852083195,0.0,lancet_ets,Lancet-like ETS baseline
福建,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,21.884734623855326,1.343823594458274,23.2285582183136,1.343823594458275,36.12441289967077,56.979410724444435,20.854997824773662,TA（°C）,1.0068762926840753,1.4369999999999976,0.4301237073159223,37.84027279164176,37.84027279164176,0.0,lancet_ets,Lancet-like ETS baseline
西藏,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,28.19774283428031,2.873060173154686,31.070803007434996,2.8730601731546876,-0.5629474846893467,9.306424894,9.869372378689345,TA（°C）,0.373176860057352,1.8913333333333333,1.5181564732759814,45.447500000000055,45.447500000000055,0.0,lancet_ets,Lancet-like ETS baseline
贵州,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,19.382641036551693,-1.4188067563614708,17.963834280190223,-1.4188067563614695,34.739959623708856,40.339734264444445,5.599774640735589,TA（°C）,2.3676179455051933,1.4373333333333331,-0.9302846121718602,53.879997114461325,53.879997114461325,0.0,lancet_ets,Lancet-like ETS baseline
辽宁,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,18.81700783666134,0.2910810096426854,19.108088846304025,0.291081009642685,62.220191963655544,55.22840997777777,-6.991781985877772,TA（°C）,1.5160741872309664,1.807666666666668,0.29159247943570166,8.34132500091781,8.34132500091781,0.0,lancet_ets,Lancet-like ETS baseline
重庆,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,29.712679948108168,-2.0740458063085203,27.63863414179965,-2.0740458063085185,43.86207973077786,46.899865024444445,3.0377852936665874,TA（°C）,2.541489009826258,1.270333333333333,-1.2711556764929248,38.764598076770575,38.764598076770575,0.0,lancet_ets,Lancet-like ETS baseline
陕西,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,31.853071955908835,-1.0126543400968444,30.84041761581199,-1.0126543400968444,31.38664933461126,29.46644922222222,-1.9202001123890398,TA（°C）,1.867632396481985,1.3056666666666654,-0.5619657298153196,1.899172380251592,1.899172380251592,0.0,lancet_ets,Lancet-like ETS baseline
青海,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,25.122361507963134,2.996277345414379,28.11863885337751,2.996277345414377,5.951731028433,8.963303533666668,3.0115725052336684,TA（°C）,0.30453701292505897,2.0133333333333336,1.7087963204082746,42.948699921508776,42.948699921508776,0.0,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,28.704012042104328,1.5234539290961764,30.227465971200505,1.5234539290961777,26.89610696780329,23.47489804222222,-3.4212089255810696,TA（°C）,1.2997809773965963,2.254,0.9542190226034037,14.309545206391352,14.309545206391352,0.0,lancet_ets,Lancet-like ETS baseline
上海,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,28.629659469950855,1.1069975343117924,29.736657004262646,1.106997534311791,115.39469490289476,100.60188859888888,-14.792806304005879,TA（°C）,1.4174513632153836,2.323000000000004,0.9055486367846204,21.600071865568687,21.600071865568687,0.0,lancet_ets,Lancet-like ETS baseline
云南,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,29.920048155908628,0.8375004326265971,30.757548588535226,0.837500432626598,20.84046911840916,31.40903450777778,10.568565389368619,TA（°C）,1.6867311929954834,1.996666666666666,0.30993547367118257,26.550535242086106,26.550535242086106,0.0,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,29.979943203443046,2.3645292413425505,32.344472444785595,2.3645292413425487,12.931681364238123,13.345886455222221,0.4142050909840975,TA（°C）,1.173994030107895,2.5563333333333347,1.3823393032254396,37.273487314670355,37.273487314670355,0.0,lancet_ets,Lancet-like ETS baseline
北京,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,35.76044341101053,1.5694223295464882,37.32986574055702,1.5694223295464909,85.51864526557621,83.41318901555556,-2.1054562500206515,TA（°C）,1.4284527955482056,2.3869999999999987,0.9585472044517931,44.44022075017541,44.44022075017541,0.0,lancet_ets,Lancet-like ETS baseline
吉林,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,30.383208273313116,1.3659152301810682,31.749123503494182,1.3659152301810664,43.92574370177605,43.90879947,-0.01694423177605131,TA（°C）,2.0153814116037148,2.8183333333333342,0.8029519217296195,47.71998904898479,47.71998904898479,0.0,lancet_ets,Lancet-like ETS baseline
四川,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,29.173766644685863,2.1667658212579006,31.340532465943763,2.1667658212579006,15.418393935188469,25.085232940000004,9.666839004811536,TA（°C）,1.7197284302866265,2.8263333333333325,1.106604903046706,8.560171142003576,8.560171142003576,0.0,lancet_ets,Lancet-like ETS baseline
天津,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,28.855126377909986,2.8967308248323382,31.751857202742325,2.896730824832339,23.534591889264505,77.45607532111111,53.92148343184661,TA（°C）,1.5860886654694872,2.358666666666668,0.7725780011971808,29.664842313094578,29.664842313094578,0.0,lancet_ets,Lancet-like ETS baseline
宁夏,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,25.51294639342082,2.061777445738519,27.57472383915934,2.061777445738521,16.651113558278134,25.175087414444445,8.523973856166311,TA（°C）,1.4563861881516817,2.521000000000001,1.064613811848319,48.49483968641171,48.49483968641171,0.0,lancet_ets,Lancet-like ETS baseline
安徽,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,19.923774906098103,3.3341559241272614,23.257930830225366,3.3341559241272627,0.39409082847862464,52.39564155333334,52.00155072485472,TA（°C）,1.550274700029004,2.6129999999999995,1.0627252999709955,-21.22530456384885,-21.22530456384885,0.0,lancet_ets,Lancet-like ETS baseline
山东,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,26.049221862130043,-0.10347723959277572,25.945744622537266,-0.10347723959277744,66.69212283533625,53.48247857,-13.209644265336252,TA（°C）,1.905396997449165,2.0723333333333347,0.16693633588416978,20.365719551595316,20.365719551595316,0.0,lancet_ets,Lancet-like ETS baseline
山西,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,29.552800061741905,1.4120264606555948,30.9648265223975,1.4120264606555963,31.23025230049783,30.99794640444444,-0.23230589605338992,TA（°C）,1.875571851384927,2.7093333333333334,0.8337614819484063,36.08507595798278,36.08507595798278,0.0,lancet_ets,Lancet-like ETS baseline
广东,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,30.227363841687712,3.227414460000281,33.454778301687995,3.2274144600002828,-8.631537342966666,58.54087526333334,67.17241260630001,TA（°C）,0.9705556516618655,1.7089999999999996,0.7384443483381341,17.00657975310681,17.00657975310681,0.0,lancet_ets,Lancet-like ETS baseline
广西,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,30.42963585157488,0.40301097042508705,30.832646821999965,0.40301097042508616,6.445867726925684,46.58956148222221,40.143693755296525,TA（°C）,2.2632810128410634,1.8079999999999965,-0.4552810128410669,7.288420506286016,7.288420506286016,0.0,lancet_ets,Lancet-like ETS baseline
新疆,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,25.323679693872077,-0.7067670710307605,24.616912622841316,-0.706767071030761,3.9681688680408773,4.687221537111112,0.7190526690702348,TA（°C）,2.941051456417414,2.5133333333333328,-0.4277181230840812,57.514673175793874,57.514673175793874,0.0,lancet_ets,Lancet-like ETS baseline
江苏,2050,strict_main_model,严筛主模型,SYS_09851 | Province: No / Year: Yes,SYS_09851,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p90,24.48060382742358,1.2481508948059297,25.72875472222951,1.2481508948059314,65.94019129570692,62.576868876666666,-3.3633224190402586,TA（°C）,1.6582233845184673,2.449666666666665,0.7914432821481978,24.77655191255693,24.77655191255693,0.0,lancet_ets,Lancet-like ETS baseline
